instanceName,optimumFO,bestFO,optimumRuntime,runtime,relativeError,repetition
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016125,0.09133430290967226,4.675318431000051,0.0,5
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016125,0.09133430290967226,4.68325043400182,0.0,6
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016125,0.09133430290967226,4.52816616400014,0.0,7
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016125,0.09133430290967226,5.52085020999948,0.0,8
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016125,0.09133430290967226,6.926545221998822,0.0,9
n_600_c_1000000_g_2_f_0.3_eps_0_s_300,527855,527855,0.1283490597270429,12.749907549001364,0.0,0
n_600_c_1000000_g_2_f_0.3_eps_0_s_300,527855,527855,0.1283490597270429,11.10544180999932,0.0,1
n_600_c_1000000_g_2_f_0.3_eps_0_s_300,527855,527855,0.1283490597270429,9.8079515419995,0.0,2
n_600_c_1000000_g_2_f_0.3_eps_0_s_300,527855,527855,0.1283490597270429,10.444538699997793,0.0,3
n_600_c_1000000_g_2_f_0.3_eps_0_s_300,527855,527855,0.1283490597270429,10.932502240000758,0.0,4
n_600_c_1000000_g_2_f_0.3_eps_0_s_300,527855,527855,0.1283490597270429,10.794183449997945,0.0,5
n_600_c_1000000_g_2_f_0.3_eps_0_s_300,527855,527855,0.1283490597270429,14.328253435000079,0.0,6
n_600_c_1000000_g_2_f_0.3_eps_0_s_300,527855,527855,0.1283490597270429,15.528950563999388,0.0,7
n_600_c_1000000_g_2_f_0.3_eps_0_s_300,527855,527855,0.1283490597270429,14.635800665000716,0.0,8
n_600_c_1000000_g_2_f_0.3_eps_0_s_300,527855,527855,0.1283490597270429,11.036612570998841,0.0,9
n_800_c_10000000000_g_14_f_0.3_eps_0.1_s_200,9999782171,9500024917,665.7181230159476,54.24160460500207,0.04997681403994255,0
