instanceName,optimumFO,bestFO,optimumRuntime,runtime,relativeError,repetition
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96907048,4.66099944896996,0.009321451187133789,4.661982244719892e-05,3
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96907051,4.66099944896996,0.0060617923736572266,4.6588866389797065e-05,4
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96907041,4.66099944896996,0.00628972053527832,4.669205324780326e-05,5
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96907043,4.66099944896996,0.010393142700195312,4.667141587620202e-05,6
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96910621,4.66099944896996,0.005423069000244141,9.751158081585432e-06,7
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96910621,4.66099944896996,0.006662130355834961,9.751158081585432e-06,8
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96910621,4.66099944896996,0.009349584579467773,9.751158081585432e-06,9
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1001226,0.11929327482357621,0.004832267761230469,0.00954127678012328,0
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1001289,0.11929327482357621,0.007040262222290039,0.00947895428793585,1
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1001454,0.11929327482357621,0.006047248840332031,0.009315728713159246,2
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1010868,0.11929327482357621,0.0070285797119140625,2.9677377232109736e-06,3
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,-5059179844513663,0.11929327482357621,0.008983135223388672,5004772958.690608,4
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,-5260611547426126,0.11929327482357621,0.014276981353759766,5204038446.485256,5
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,-5475732394682135,0.11929327482357621,0.010532855987548828,5416845864.302177,6
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1001418,0.11929327482357621,0.005306720733642578,0.009351341565837777,7
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1001389,0.11929327482357621,0.0071430206298828125,0.00938002969716215,8
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1001519,0.11929327482357621,0.0075643062591552734,0.00925142772915634,9
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687504830,1.4980201153084636,0.006720304489135742,4.257028323361899e-07,0
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687508223,1.4980201153084636,0.0029573440551757812,7.545799477152153e-08,1
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,-7181161268523042839,1.4980201153084636,0.0030698776245117188,741280479.0487889,2
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687508223,1.4980201153084636,0.002631664276123047,7.545799477152153e-08,3
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687508223,1.4980201153084636,0.0025548934936523438,7.545799477152153e-08,4
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687508223,1.4980201153084636,0.0017728805541992188,7.545799477152153e-08,5
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687504840,1.4980201153084636,0.0046234130859375,4.246705752257723e-07,6
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,-5890315696444475758,1.4980201153084636,0.004049062728881836,608032027.0258802,7
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687508223,1.4980201153084636,0.0019214153289794922,7.545799477152153e-08,8
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687508223,1.4980201153084636,0.0023610591888427734,7.545799477152153e-08,9
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016125,0.09133430290967226,0.0023229122161865234,0.0,0
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016125,0.09133430290967226,0.0028276443481445312,0.0,1
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016124,0.09133430290967226,0.0018215179443359375,1.9993552079454377e-08,2
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016124,0.09133430290967226,0.0021102428436279297,1.9993552079454377e-08,3
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,-3004935228728447869,0.09133430290967226,0.003660440444946289,60079328991.96937,4
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016125,0.09133430290967226,0.0035707950592041016,0.0,5
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016124,0.09133430290967226,0.0022308826446533203,1.9993552079454377e-08,6
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,-1604368111008966003,0.09133430290967226,0.005604743957519531,32077017383.0736,7
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016125,0.09133430290967226,0.002252340316772461,0.0,8
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016122,0.09133430290967226,0.0027158260345458984,5.998065623836313e-08,9
n_600_c_1000000_g_2_f_0.3_eps_0_s_300,527855,527843,0.1283490597270429,0.0030624866485595703,2.2733515832946548e-05,0
